bd_style,bd_localisation,bd_nb_chambre,bd_nb_piece,bd_prix,bd_paragraphe,bd_salle_d_eau,bd_salle_de_bain,bd_toilette,bd_annee,bd_etage,bd_hauteur,bd_ascenseur,bd_vue,bd_cave,bd_parking,bd_chemine,bd_exposition,bd_balcon,bd_terrasse,bd_gardien,bd_travaux,bd_neuf,bd_parquet,bd_cuisine,bd_vis_a_vis,bd_jardin,bd_piscine,bd_taille
Appartement,3 Chambres,5 Pièces,"3 990 000 €
Les honoraires sont à la charge du vendeur","Paris XVIe - Avenue Foch - Rez-de-jardin Dans un très bel immeuble, en rez-de-jardin, côté sud, appartement en parfait état et de style contemporain, Séjour, salle à manger, bibliothèque, trois chambres, trois salles de bains et disposant d'un magnifique jardin de 95 m² par Camille Muller. Chambre de service dans l'immeuble. Appartement entièrement décoré par Pierre Yovanovitch. Tissus des rideaux Holland & Sherry.",Non reference,3 Salles de bain,4 Toilettes,Année de construction 1900,Au moins 1 toilette séparée,Ascenseur,,Cave,Non reference,Non reference,Non reference,Gardien,Bâtiment de 5 étages,Non reference,Paris 16ème,Non reference,Non reference,Non reference,Non reference,['236 M²'],,Non reference,Non reference,Non reference
Appartement,4 Chambres,6 Pièces,"2 500 000 €
Honoraires TTC inclus à la charge de l’acquéreur : 2,04082% du prix du bien hors honoraires
Prix du bien hors honoraires charge acquéreur : 2 €
Des honoraires sont également à la charge du vendeur.","Paris 16 - CHAUSSÉE DE LA MUETTE Dans un immeuble récent de standing avec gardien situé au 5ème étage et seul sur le palier très bel appartement composé d'une très grande entrée, un séjour, une salle à manger donnant sur un beau balcon terrasse sans vis a vis, 4 Chambres avec salle de bains et WC. Un WC indépendant. L'appartement dispose d'un très bon plan et est traversant avec trois balcons terrasses exposés sud ouest. Une double cave complète ce bien.Une très grande place de parking contenant deux voitures complète ce bien. Proximité immédiate des commerces écoles et transports. Rare à la vente.",Non reference,3 Salles de bain,3 Toilettes,Année de construction 1972,Au 5ème étage,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Gardien,Bâtiment de 7 étages,Non reference,Paris 16ème,Non reference,Non reference,Non reference,Non reference,['161 M²'],Terrasse,Non reference,Non reference,Belle vue
Appartement,4 Chambres,9 Pièces,"3 750 000 €
Les honoraires sont à la charge du vendeur","Trocadéro - Franklin, appartement familial et de réception, en parfait état avec 4 chambres Exclusivité. Rue Benjamin Franklin, à proximité de la Place du Trocadéro, au 4ème étage avec ascenseur d'un immeuble en pierre de taille avec de très belles parties communes, appartement d'angle de 240m² en parfait état, récemment rénové. Il comprend: Une vaste galerie d'entrée, Une triple réception composée d'un double séjour en angle et d'une salle à manger, Une grande cuisine entièrement équipée avec une partie buanderie, Une chambre de maître avec sa salle de bains en suite avec douche, baignoire et toilettes, Trois chambres dont une avec sa salle de douche et toilettes en-suite, Une salle de douche, Deux toilettes séparés, Un bureau (ou 5ème chambre possible). Beaux volumes, moulures, cheminées. Une cave en sous-sol, Un emplacement de parking situé à proximité. Localisation très recherchée près des écoles de renom et des commerces de la rue de Passy. Immeuble sécurisé: interphone et gardienne.",1 Salle d'eau,1 Salle de bain,4 Toilettes,Année de construction 1906,Au 4ème étage,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Gardien,Bâtiment de 8 étages,Non reference,Paris 16ème,Non reference,Non reference,Non reference,Non reference,['240 M²'],,Non reference,Non reference,Non reference
Appartement,5 Chambres,7 Pièces,"2 898 000 €
Les honoraires TTC sont inclus à la charge de l’acquéreur, soit 0% du prix du bien","Paris XVI - RANELAGH - MARMOTTAN. EXCLUSIVITÉ VANEAU. Situé dans un bel immeuble au 3ème et dernier étage avec ascenseur, 10 fenêtres plein SUD sans vis à vis, baigné de soleil, excellent plan, très bel appartement de 222.48 m² loi carrez, comprenant une entrée ouverte sur une triple réception sur jardin de 61.19 m², une cuisine dînatoire séparée, 4 chambres, 1 master parentale de 24.45 m², 3 salles de bains. WC séparés. Une cave. Charges 950.81e/mois tout inclus. Mandat exclusif n'13391. Honoraires de 4.5% TTC charge acquéreur VANEAU. L'immobilier de prestige depuis 1972. Acteur majeur de l'immobilier haut de gamme parisien depuis plus de 40 ans avec plus de 100 collaborateurs, VANEAU compte aujourd'hui 27 agences et bureaux idéalement situés à Paris, Neuilly, Boulogne, Cannes, Nice, Bruxelles, Marrakech et prochainement Miami et Dubaï.",2 Salles d'eau,1 Salle de bain,3 Toilettes,Non reference,Au 3ème étage,Ascenseur,,Cave,Non reference,Non reference,Non reference,Gardien,Bâtiment de 4 étages,Non reference,Paris 16ème,Non reference,,Non reference,Non reference,['222 M²'],Non reference,Non reference,Non reference,Non reference
Appartement,3 Chambres,7 Pièces,"2 700 000 €
Les honoraires sont à la charge du vendeur","Paris 16ème Trocadéro-Dans un très bel immeuble ancien appartement au 5ème étage composé d'une entrée, un séjour, une salle à manger, trois chambres dont une chambre de Maître avec dressing et salle de bains et toilettes, deux autres chambres avec nombreux rangements, une salle de bains, un toilette indépendant, un bureau, une cuisine dînatoire équipée. Cet appartement benefice du charme de l'ancien avec cheminées et moulures.Plan parfait. Une cave complète ce bien. Localisation idéal, proche des commerces et des transports et écoles renommés.",Non reference,2 Salles de bain,2 Toilettes,Année de construction 1930,Au 5ème étage,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Paris 16ème,Non reference,Non reference,Non reference,Non reference,['210 M²'],,Non reference,Non reference,Non reference
Appartement,3 Chambres,5 Pièces,"1 380 000 €
Honoraires TTC inclus à la charge de l’acquéreur : 3,76% du prix du bien hors honoraires
Prix du bien hors honoraires : 1 330 000 €","Passy. Appartement 5 pièces de 133 m² au rez-de-chaussée dans un immeuble ancien de très bon standing. Entrée, séjour, salle à manger, cuisine ouverte équipée et aménagée, 3 chambres dont une suite parentale, salle d'eau, salle de bains et WC séparé. En parfait état, et bénéficiant d'une belle hauteur sous plafond. Emplacement recherché. Profession libérale possible. Soumis au statut de la copropriété. Charges annuelles: 3.480 euros. Prix de vente: 1.380.000 Euros FAI comprenant 3,76 % TTC d'honoraires à la charge de l'acquéreur. Crée en 1993, le groupe BUILDING PARTNERS est composé de 4 agences agences situées à Levallois-Perret, Neuilly-sur-Seine et Paris 17ème et Paris 16ème. Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur ces marchés. Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes: photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market. L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16ème. En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.",1 Salle d'eau,1 Salle de bain,2 Toilettes,Année de construction 1900,Non reference,Ascenseur,,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Paris 16ème,Non reference,Non reference,Non reference,Non reference,['140 M²'],,Non reference,Non reference,Non reference
Appartement,3 Chambres,5 Pièces,"1 575 000 €
Les honoraires sont à la charge du vendeur","PLACE DE L'ALMA CATHERINE PIGUET vous propose au 3ème étage d'un immeuble moderne, un appartement de 5 pièces à refaire. Parquet dans tout l'appartement, plan fonctionnel. L'ensemble est au calme. Honoraires a la charge du vendeur Votre Contact: PLACE DE L'ALMA CATHERINE PIGUET offers you this 5-ROOM 3rd-floor apartment in a contemporary building, with hardwood floor throughout, functional layout, quiet location. Fées paid by seller Your Contact.",Non reference,1 Salle de bain,Non reference,Non reference,Au 3ème étage,Ascenseur,,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Paris 16ème,Non reference,Non reference,Parquet,Non reference,['110 M²'],,Non reference,Non reference,Non reference
Appartement,4 Chambres,6 Pièces,"2 120 000 €
Les honoraires sont à la charge du vendeur","Visite possible ce week-end - Au pied de l'avenue Mozart et de la rue du Ranelagh, au calme absolu d'une rue confidentielle, venez découvrir ce bel appartement familial de 160m² (158 m² Carrez) offrant 4 ou 5ch. Seul sur le palier au 1er étage ascenseur, au sein d'un élégant immeuble Haussmannien, ce bien a su garder tous les codes de l'ancien (Parquet, moulures, cheminée, belle hauteur sous plafond..), vendu avec un studio de 16 m² et 2 caves. Dossier complet (plan, photos) sur demande uniquement. Prix de vente 2.120.000EUROS FAI (inclus 4% honoraires).",1 Salle d'eau,2 Salles de bain,2 Toilettes,Année de construction 1900,Au 1er étage,Ascenseur,,Cave de 10 m²,Non reference,Non reference,Non reference,Non reference,Bâtiment de 5 étages,Non reference,Paris 16ème,Non reference,Non reference,Parquet,Non reference,['160 M²'],,Non reference,Non reference,Non reference
Appartement,2 Chambres,3 Pièces,"1 365 000 €
Honoraires TTC inclus à la charge de l’acquéreur : 5% du prix du bien hors honoraires
Prix du bien hors honoraires : 1 300 000 €","Place Mexico. Appartement 3 pièces de 63 m² avec 13,15 m² de terrasse au 7ème étage avec ascenseur dans un immeuble d'excellent standing. Entrée, séjour avec terrasse, cuisine américaine équipée, 2 chambres, salle d'eau, nombreux rangements et WC séparés. Une cave et un parking complètent ce bien. Bien ensoleillé, bénéficiant d'une vue dégagée sur les monuments de Paris. Emplacement recherché, à proximité des transports et des commerces. Soumis au statut de la copropriété. Nombre de lots: 3. Charges annuelle: à venir. Prix de vente: 1.365.000 Euros FAI comprenant 5 % TTC d'honoraires à la charge de l'acquéreur. Crée en 1993, le groupe BUILDING PARTNERS est composé de 4 agences agences situées à Levallois-Perret, Neuilly-sur-Seine et Paris 17ème et Paris 16ème. Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur ces marchés. Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes: photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market. L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16ème. En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1963,Au 7ème étage,Ascenseur,Balcon,Non reference,Non reference,Non reference,Non reference,Non reference,Bâtiment de 7 étages,Non reference,Paris 16ème,Non reference,Parking,Non reference,Non reference,['63 M²'],Terrasse,Non reference,Non reference,Belle vue
Appartement,4 Chambres,7 Pièces,"2 190 000 €
Les honoraires sont à la charge du vendeur","75116 - FOCH/FLANDRIN FIRST IMMOBILIER vous propose dans un bel immeuble haussmannien, un superbe appartement familial d'une superficie de 190m², composé d'un beau double séjour, salle à manger, vaste cuisine dînatoire équipée, 4 chambres, une salle de bains, une salle d'eau, 2 WC indépendants. Ce bien traversant, est au calme et lumineux, exposition Sud et Ouest. L'appartement bénéficie du charme de l'ancien, parquet en point de Hongrie, moulures, cheminées, belle hauteur sous plafond. Parties communes soignées. Une cave complète ce bien.",1 Salle d'eau,1 Salle de bain,2 Toilettes,Année de construction 1900,Au 4ème étage,Ascenseur,,Cave,Non reference,Non reference,Non reference,Gardien,Bâtiment de 6 étages,Non reference,Paris 16ème,Non reference,Non reference,Parquet,Non reference,['190 M²'],Non reference,Non reference,Non reference,Non reference
Appartement,3 Chambres,4 Pièces,"1 280 000 €
Les honoraires sont à la charge du vendeur","First Immobilier vous propose dans un bel immeuble ancien, un appartement d'une superficie de 101m². Il se compose d'un double séjour, avec cuisine américaine équipée, trois chambres, un dressing, une salle de bains, une salle d'eau et un WC indépendant. Cet appartement bénéficie du charme de l'ancien parquet, moulures. Une cave complète ce bien.",1 Salle d'eau,1 Salle de bain,1 Toilette,Année de construction 1900,Au 5ème étage,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Gardien,Bâtiment de 6 étages,Non reference,Paris 16ème,Non reference,Non reference,Parquet,Non reference,['101 M²'],,Non reference,Non reference,Non reference
Appartement,2 Chambres,4 Pièces,"1 020 000 €
Honoraires TTC inclus à la charge de l’acquéreur : 3% du prix du bien hors honoraires
Prix du bien hors honoraires : 990 291 €","75116-Église d'Auteuil FIRST IMMOBILIER vous propose dans un immeuble de bon standing, au troisième étage avec ascenseur un appartement de 74 m² en excellent état. Entièrement refait par un architecte avec des matériaux de qualité, il se compose d'un bel espace réception, une cuisine équipée, une suite parentale, une seconde chambre avec rangements, une salle de bains, un WC, Ce bien rare au plan étoile et sans aucune perte de place est à proximité de toutes les commodités. Une cave complète ce bien.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1960,Au 3ème étage,Ascenseur,,Cave,Non reference,Non reference,Non reference,Gardien,Bâtiment de 7 étages,Non reference,Paris 16ème,Non reference,Parking,Parquet,Non reference,['74 M²'],Non reference,Non reference,Non reference,Non reference
